total_lines,LOC,blanks,comments,rawVersion,version,addresses,assemblyStatement,block,contracts_definition,contracts,doWhileStatement,emitStatement,events,forStatement,functions,ifStatement,inlineAssemblyStatement,interfaces,libraries,mapping,modifiers,payable,public,pure,returnStatement,revertStatement,simpleStatement,throwStatement,tryStatement,view,isVirtual,isFallback,whileStatement,cyclomatic,abiLength,abiStringLength,bytecode,contractAddress
517,242,87,49,0.4.25,0.4.25,55,0,45,7,4,0,12,5,3,47,3,0,2,1,3,2,2,0,9,25,0,0,0,0,12,0,1,0,53,253,6180,17954,0x02cc8866378d96c60685e7d1553a0c2e46ead9a9
518,160,78,66,^0.6.0,0.6.0,41,0,28,7,3,0,4,4,2,31,2,1,1,3,0,1,1,0,8,13,0,0,0,0,7,4,0,0,35,38,1202,4996,0x0006c68eD5DFE993376dd96dC871177FDc1Ccf32
521,150,90,45,^0.8.0,0.8.0,44,0,24,8,2,0,4,2,0,34,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,20,0,0,34,80,3372,4646,0x0204E8fDE421BfcEB9316CfD514822b66cb11f81
5225,2841,736,623,^0.5.0,0.5.0,483,0,412,47,33,0,70,59,113,287,113,4,7,7,36,31,4,0,24,182,0,0,0,0,77,0,2,2,515,47,2007,30796,0x02e147ecf933c1ffd163e43b052133445fd88d64
528,155,92,45,^0.8.0,0.8.0,44,0,24,8,2,0,4,2,0,34,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,20,0,0,34,80,3372,4634,0x0122ce89a7f9a329458A5B7D8612a69Ad187705b
528,155,92,45,^0.8.0,0.8.0,44,0,24,8,2,0,4,2,0,34,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,20,0,0,34,80,3372,4634,0x018AA2fADAB45A6b572F23791F90a0e5454CD748
528,155,92,45,^0.8.0,0.8.0,44,0,24,8,2,0,4,2,0,34,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,20,0,0,34,80,3372,4634,0x01dB89aEC452d1628ddc364FF8aE6dDe41f3972A
528,155,92,45,^0.8.0,0.8.0,44,0,24,8,2,0,4,2,0,34,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,20,0,0,34,80,3372,4634,0x01e5870DE90578Be6A792A82A087750C999d8738
53,24,13,4,NA,NA,6,0,6,2,2,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6,33,767,1352,0x02caceb4bfc2669156b2eb3b4d590e7ac10a4e73
53,27,7,14,^0.4.2,0.4.2,1,0,6,1,1,0,0,1,1,5,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,53,1290,5006,0x02dfbfc054e01a2d1bb2b63fa0b017daa7589290
532,203,69,44,^0.6.12,0.6.12,57,0,44,6,2,0,7,3,4,43,4,2,1,2,3,1,1,0,8,27,0,0,0,0,13,4,0,0,51,133,4240,14034,0x02e923cc75b433775031c490f773f87ae647b3d5
533,436,89,8,^0.6.6,0.6.6,71,0,58,7,3,0,7,3,5,56,5,2,1,2,3,1,1,0,8,34,0,0,0,0,13,15,0,0,66,135,4975,9018,0x0245BF267FedC29f28FC91b3AFa3c412b8d91Fc7
536,149,65,44,^0.5.0,0.5.0,39,0,27,6,4,0,4,2,1,32,1,0,1,1,3,0,0,0,8,21,0,0,0,0,8,0,0,0,34,114,3810,11068,0x027E79B5D86A7459bAb2c345785A55540741a07A
537,148,91,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3522,4874,0x002f46770160fFb092bc15699fB035526b0B65d7
537,154,87,45,^0.8.0,0.8.0,55,0,28,6,2,0,5,3,1,35,1,0,2,0,4,1,0,0,0,14,0,0,0,0,15,21,0,0,37,103,3788,13516,0x012163df437a816a9071cf9c9bdcd26d56655f9e
537,236,69,94,0.5.11,0.5.11,47,0,45,3,2,0,11,6,5,34,5,1,0,1,7,1,6,0,4,12,0,0,0,0,1,0,1,0,44,407,11035,13244,0x01b00a312933be9a2bc2c6f229b9dd872ac2a62a
54,46,8,0,^0.4.19,0.4.19,14,0,5,2,2,0,0,2,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,87,2190,2900,0x01e7cda08c0b80380430f29fcdf6f43fe3d2cbef
541,203,72,46,^0.6.12,0.6.12,57,0,44,6,2,0,7,3,4,43,4,2,1,2,3,1,1,0,8,27,0,0,0,0,13,4,0,0,51,133,4240,14034,0x034E2f116810521749930Edb4BfdF0441878B41A
544,143,78,49,^0.8.0,0.8.0,44,0,23,7,3,0,4,2,0,32,0,0,2,0,3,0,0,0,0,13,0,0,0,0,14,20,0,0,32,92,3421,12540,0x0239d3a3485ec54511bee9d77d92695e443bf060
544,270,89,100,0.4.23,0.4.23,24,0,39,2,1,0,0,5,8,25,8,0,0,1,3,2,2,0,5,21,0,0,0,0,12,0,1,1,42,189,4561,12726,0x019b014fb58c8b6aaccb9690f23e41e5efc5aa4f
545,329,80,38,^0.4.24,0.4.24,54,0,40,12,11,0,13,9,2,37,2,0,0,1,3,6,0,0,4,22,0,0,0,0,6,0,0,0,41,266,6070,17356,0x03b155af3f4459193a276395dd76e357bb472da1
546,224,98,77,0.4.24,0.4.24,36,0,36,5,3,0,9,7,6,35,6,0,0,2,2,1,4,0,8,9,0,0,0,0,6,0,0,0,47,262,6770,28854,0x01e15429fedbc08dec25e127df09b4af17167f5e
546,345,98,54,^0.4.18,0.4.18,59,0,63,9,6,0,0,7,14,50,14,0,2,1,9,6,2,0,4,22,0,0,0,0,8,0,1,0,78,340,8657,14080,0x056c0aef6f45a76c4a3da82bec566f3cbfea8805
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x001831de9b6Ba15207e36A4f2ecA01322E411293
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x0129602852C366AcaFa0aD4465022125353038F9
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x0164F85A0D4EA7C2f938cc06d7FA38C69047BF75
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x017429367D6E4f9FA7B673bDb2247887Bd9233e8
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x01B7B838b0ffac5E2e438E10C9273b705231f186
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x01d2240Eedb92e2f26B0820248de849665d93668
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x027aB2327294180c43C81687735BBBD8951cf8ca
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x029A5B0B3735A901E83D94934BE27942380ac83e
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x02A60e4791f54bE33BF7Fc4805fe4fEeFBCE0c1b
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x02b63Bc904Bf6B1B2f629Cc82aFb9Da315159b6A
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x038B0A60A0c0c3288D41Eb100c9Ee9B0C26aC125
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x03B14096A295F42FE660589b072DB1479F2B00da
548,154,95,48,^0.8.0,0.8.0,44,0,24,8,3,0,4,2,0,34,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,18,0,0,34,92,3591,4862,0x03d13D3134e12687a46c8d183cb5f8242d3Ec98c
55,36,11,8,NA,NA,2,0,7,1,1,0,0,0,2,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,9,57,1089,2,0x01b21934ba28dfd8a22c4d21c710290500a5081f
551,297,77,75,^0.4.21,0.4.21,48,0,51,10,8,0,16,6,9,42,9,0,0,2,4,3,1,0,4,19,0,0,0,0,5,0,1,0,60,319,7347,9860,0x022f13449b9624300a89d947e5c448b49265c0c9
551,321,118,56,^0.5.0,0.5.0,70,0,59,10,4,0,5,4,18,41,18,2,2,4,0,2,7,0,5,19,0,0,0,0,8,0,1,0,77,54,1709,9660,0x0000000006adbd7c01bc0738cdbfc3932600ad63
555,393,58,83,0.4.10,0.4.10,31,0,51,3,3,0,0,11,25,26,25,0,0,0,5,13,1,0,0,3,0,0,10,0,0,0,1,0,76,251,6280,20334,0x01d9f4d104668cdc0b6d13c45dff5e15d58d8f28
555,428,127,1,^0.5.16,0.5.16,97,0,80,17,13,0,9,6,5,86,5,1,1,3,10,2,0,0,7,32,0,0,0,0,31,0,1,2,98,295,8741,12614,0x03e3fbc3820c1d1487cd7b275cc32c226caf5d18
557,257,99,66,^0.4.18,0.4.18,52,0,39,11,10,0,0,9,2,36,2,0,0,1,5,5,2,0,4,22,0,0,0,0,6,0,1,0,40,318,7461,10370,0x02c4c78c462e32cca4a90bc499bf411fb7bc6afb
558,179,101,90,^0.5.0,0.5.0,48,0,29,8,3,0,7,4,7,27,7,1,3,2,5,1,0,0,4,13,0,0,0,0,10,0,0,0,41,116,4892,16978,0x033d95b10e9d67f93bf71350c6e9c85f460e55de
558,472,79,6,^0.8.4,0.8.4,104,0,87,7,2,0,9,5,25,71,25,0,3,1,8,2,7,0,16,35,0,0,0,0,17,2,0,0,121,206,6357,21244,0x02ffab57e9d48cff12e7a47b69bab6e128f6d268
56,34,15,8,^0.4.15,0.4.15,8,0,6,2,2,0,0,1,1,6,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,8,53,1073,2386,0x0224e5b6fc3f8ffa53e29a19ffc67de5ce3029db
562,238,54,57,^0.8.0,0.8.0,46,0,44,6,1,0,2,4,5,41,5,2,1,3,1,0,2,0,5,26,0,0,0,0,16,13,0,0,51,71,2159,8898,0x03a51b40e9be0d0e7a3c9d4b4e95a48b4c8abfeb
564,163,72,59,>=0.6.2 <0.8.0,0.7.0,31,0,36,6,1,0,5,3,3,30,3,2,0,2,1,1,5,0,9,22,0,0,0,0,8,8,0,0,36,51,1586,6082,0x056cbc3d1926b50b493dc2b92d3ccb2b79f65bca
564,314,116,40,^0.4.18,0.4.18,34,0,44,5,4,0,0,4,7,33,7,0,1,0,5,6,1,0,3,11,0,0,0,0,0,0,1,0,47,264,5742,19698,0x010a1a80541018e3ca4b38aaf47e2e64567afbac
569,274,134,56,0.6.12,0.6.12,48,0,56,5,2,0,4,4,13,44,13,0,1,2,8,1,0,0,4,27,0,0,0,0,12,0,0,0,70,230,7402,12590,0x02fbbb808014578e4848b137e02e6fe72e8c0dd7
57,41,8,8,>=0.7.0 <0.8.0,0.7.0,19,0,7,2,1,0,0,0,4,9,4,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,17,16,359,4092,0x00627a15cf915f6db2ea899b906fee6aa9ec9bbc
570,185,74,47,^0.8.0,0.8.0,58,0,33,6,2,0,5,3,0,36,0,0,2,0,3,1,0,0,0,14,0,0,0,0,15,22,0,0,36,109,4165,6038,0x03252e4139fade2d95044d2c368282ea9c3f0598
571,182,73,44,^0.8.0,0.8.0,48,0,28,6,2,0,4,2,0,32,0,0,2,0,3,0,0,0,0,13,0,0,0,0,14,21,0,0,32,92,3660,12266,0x0343131c0257ac21ea5a8dc83841f071efd9285c
571,187,82,100,^0.6.8,0.6.8,30,0,20,8,2,0,0,2,4,27,4,0,3,3,0,0,7,0,8,16,0,0,0,0,7,0,0,0,35,21,1039,4524,0x037fc8e71445910e1e0bbb2a0896d5e9a7485318
573,364,144,85,^0.5.4,0.5.4,7,0,94,2,1,0,9,6,45,20,45,0,0,1,2,0,3,0,8,15,0,0,0,0,5,0,1,0,110,82,3268,13762,0x02c1ffd832143973fcec0cf3cac020ecb43dfb1a
574,178,64,54,0.5.16,0.5.16,51,0,37,5,3,0,8,3,2,43,2,0,1,1,3,1,0,0,8,24,0,0,0,0,17,0,0,0,47,140,4342,6780,0x02e7031ba348c979cc959254470efbc4c52e1d0c
575,185,94,45,^0.8.0,0.8.0,48,0,29,8,2,0,4,2,0,35,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,21,0,0,35,80,3372,4558,0x01f5c9483869Eb249bF3D4155f0cC7BE064c3506
575,404,102,47,^0.4.24,0.4.24,73,0,63,8,2,0,12,12,8,58,8,1,4,2,7,2,0,0,5,16,0,0,0,0,12,0,0,0,74,337,10096,47372,0x037941d4ed93af8628fb4e9451752db8b2446f76
576,297,102,48,^0.4.23,0.4.23,65,0,61,14,13,0,20,14,10,48,10,0,0,1,5,4,0,0,4,25,0,0,0,0,7,0,0,0,68,355,8239,24082,0x00059ae69c1622a7542edc15e8d17b060fe307b6
585,184,82,47,^0.8.0,0.8.0,49,0,29,7,3,0,4,2,0,33,0,0,2,0,3,0,0,0,0,13,0,0,0,0,14,21,0,0,33,92,3479,5706,0x03a0d8f58de95757bc5e332a80a70dc1da8a953c
586,276,92,73,^0.4.24,0.4.24,51,0,40,8,6,0,9,4,1,43,1,0,1,1,5,2,1,0,5,23,0,0,0,0,13,0,1,0,45,189,4758,14956,0x01b23286ff60a543ec29366ae8d6b6274ca20541
59,32,8,19,^0.6.12,0.6.12,11,0,3,3,1,0,2,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,39,992,2080,0x0048fc4357db3c0f45adea433a07a20769ddb0cf
592,294,93,67,^0.5.0,0.5.0,54,0,48,13,8,0,7,8,6,48,6,1,1,4,3,4,0,0,8,16,0,0,0,0,14,0,0,0,60,13,726,4762,0x0229c021f18dabb60d49702e9898509938846b0e
594,298,106,100,0.4.25,0.4.25,22,0,53,5,1,0,7,7,21,29,21,1,0,4,1,1,3,0,9,23,0,0,0,0,9,0,1,1,72,175,4714,19612,0x02eb70358afc036fb147e64891b7acd0ed7efb72
595,185,96,48,^0.8.0,0.8.0,48,0,29,8,3,0,4,2,0,35,0,0,3,0,3,0,5,0,1,15,0,0,0,0,15,19,0,0,35,92,3591,4786,0x030b545D2324E09fd7f3eC3f8386e6F4835D4545
596,491,105,0,^0.4.24,0.4.24,75,0,73,10,8,0,24,13,10,75,10,4,0,2,2,6,2,0,17,26,0,0,0,0,13,0,0,0,95,350,9805,23872,0x0216a774d40296b54d95352ce5b0460343b7d199
599,254,79,69,^0.5.17,0.5.17,49,0,36,8,2,0,0,2,5,40,5,1,3,3,5,0,1,0,10,14,0,0,0,0,8,0,0,0,50,133,3996,19330,0x02ff5c7d51c849ad352edef4a4c40bd5026dddb0
599,359,113,55,^0.5.0,0.5.0,65,0,67,10,5,0,12,12,10,62,10,1,1,4,5,4,1,0,12,29,0,0,0,0,17,0,0,0,82,367,9400,25094,0x00636D0fD88135b8865c6C2caa4C498D602A4052
600,280,109,52,0.5.4,0.5.4,74,0,52,6,3,0,9,5,3,51,3,0,1,2,4,2,0,0,5,28,0,0,0,0,10,0,0,0,57,196,5005,12982,0x037a54aab062628c9bbae1fdb1583c195585fe41
600,329,98,49,^0.4 .24,0.4.24,54,0,53,9,8,0,12,8,10,37,10,0,0,1,4,3,0,0,4,24,0,0,0,0,7,0,0,0,57,285,6936,14574,0x03aa13998842a506dbce6f2c10a19deca7ee68e2
603,186,92,49,^0.8.0,0.8.0,55,0,32,6,2,0,5,3,0,36,0,0,2,0,3,1,0,0,0,14,0,0,0,0,15,22,0,0,36,109,3853,14248,0x01FB70eA8AcFDd5435c8e8bd1531d96D57cEd0ec
6032,4367,1188,173,^0.6.0,0.6.0,716,0,640,29,13,0,50,51,236,479,236,0,11,3,139,0,59,0,13,236,0,0,0,0,146,6,0,1,952,632,21658,48338,0x013c66b6734F6aF43B9ee2e8A8Bc5138f9Ae5557
604,257,59,131,0.5.6,0.5.6,34,0,21,1,1,0,3,2,2,18,2,4,0,0,2,1,3,0,1,11,0,0,0,0,13,0,0,0,22,127,3993,9720,0x00000000e82eb0431756271f0d00cfb143685e7b
604,512,46,34,^0.4.20,0.4.20,78,0,69,8,4,0,0,19,16,62,16,1,4,0,5,1,3,0,0,40,0,0,0,0,21,0,1,0,94,322,7264,17614,0x000000002bb43c83ece652d161ad0fa862129a2c
606,296,111,100,0.4.25,0.4.25,20,0,53,5,1,0,7,7,21,29,21,1,0,4,1,1,3,0,9,23,0,0,0,0,9,0,1,1,72,175,4714,19314,0x0103a4563c0157987080958a1e84a5bd9ffd6bf8
609,271,57,145,0.5.6,0.5.6,28,0,23,1,1,0,2,2,2,20,2,6,0,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,24,103,2649,7500,0x00000000002b13cccec913420a21e4d11b2dcd3c
61,48,7,9,^0.4.16,0.4.16,14,0,7,1,1,0,0,2,1,6,1,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,8,103,2612,6258,0x017ceec1c78f75fe890aa36f77ab31a9495c13d4
61,48,7,9,^0.4.16,0.4.16,14,0,7,1,1,0,0,2,1,6,1,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,8,103,2612,6258,0x02b173E5C6553B5429086eDD94a37e34AdbDA2aA
611,317,88,89,0.4.24,0.4.24,46,0,43,10,9,0,12,7,11,36,11,0,0,1,4,7,1,0,4,20,0,0,0,0,8,0,0,0,58,194,3984,6602,0x023a3dfff92e4e547f40b2664fd910fd8079fd69
611,323,79,47,=0.8.6,=0.8.6,69,0,69,6,2,0,10,4,11,58,11,2,1,2,7,1,1,0,11,42,0,0,0,0,20,6,0,0,80,150,5322,22768,0x0039c556bddafe1a8e7ff64d8b8a1346573e58ac
617,244,67,72,0.8.9,0.8.9,35,0,41,6,1,0,3,3,6,35,6,7,1,2,0,0,4,0,5,14,0,0,0,0,9,7,1,0,47,25,794,1362,0x0000071e9eB1199a1cEA199363e88B6f34399933
617,389,138,22,^0.4.18,0.4.18,54,0,65,12,11,0,0,5,6,59,6,0,0,1,4,4,5,0,4,18,0,0,0,0,0,0,2,0,71,53,1063,37334,0x01fbb42b56f38782d8db4ba8abba44eeaa472f81
618,286,95,78,^0.5.0,0.5.0,56,0,53,9,4,0,8,7,7,48,7,1,1,4,3,4,1,0,11,23,0,0,0,0,13,0,0,0,62,230,5648,9394,0x02e4b5be2c31cd38ad987d0f493049429b20b876
62,41,21,0,^0.4.13,0.4.13,7,0,13,2,2,0,0,0,5,10,5,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,20,52,1038,2888,0x0297c3970da02bb88a411d3665e0e2ecfad20206
62,45,16,1,^0.7.0,0.7.0,14,0,7,1,1,0,3,2,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,7,68,2520,5886,0x023F58e2DE536fDd92a0A40635F849F9B8903BDA
620,199,103,49,^0.8.0,0.8.0,49,0,32,9,2,0,4,2,0,37,0,0,3,0,3,0,5,0,0,15,0,0,0,0,16,23,0,0,37,92,3735,5788,0x0104bF429125103975D59DB9313633C38EEe241D
624,253,101,66,0.6.12,0.6.12,51,0,31,12,6,0,8,5,1,42,1,0,5,1,3,5,0,0,6,10,0,0,0,0,10,4,0,0,44,143,4856,7570,0x0268f0dd879cea41210b8191149d06bd318a56e7
63,41,11,24,^0.4.13,0.4.13,9,0,4,1,1,0,0,2,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,70,1712,2926,0x039b5649a59967e3e936d7471f9c3700100ee1ab
63,55,8,2,^0.5.0,0.5.0,11,0,4,1,1,0,3,2,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,79,2706,3114,0x0179fd23b5df2a2d22232455859da081aca6a8d1
630,173,62,57,0.6.12,0.6.12,53,0,35,6,3,0,7,3,1,39,1,0,1,1,3,1,0,0,8,23,0,0,0,0,12,15,0,0,41,105,3839,7296,0x034455c8a9882bf44c9704c780a55198e05ba559
631,330,51,57,^0.6.12,0.6.12,68,0,69,6,2,0,9,3,13,58,13,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,84,145,4999,28470,0x022cc93b66a7d28ad6887d1d5a60642d5b02837b
6321,3307,848,600,^0.5.0,0.5.0,455,0,383,34,22,0,43,39,95,297,95,7,6,6,12,12,25,0,29,150,0,0,0,0,112,0,2,0,487,223,13767,36130,0x017788dded30fdd859d295b90d4e41a19393f423
635,307,79,42,^0.6.12,0.6.12,66,0,64,6,2,0,9,3,12,56,12,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,80,139,4824,23236,0x01bc52a31696ed70197f5cb3f8e28703bff95a86
636,316,154,151,0.4.19,0.4.19,18,0,56,7,6,0,0,2,12,43,12,1,0,1,2,3,3,0,4,17,0,0,0,0,8,0,1,0,67,355,7959,15658,0x0064353c557afe927866f0f3b748bc271c385d71
64,20,10,24,^0.4.25,0.4.25,0,0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,40,1453,5342,0x011a94df7ccf7eb28409cefc9d825f24c75b3c74
641,414,124,122,^0.4.19,0.4.19,23,0,74,3,2,0,0,6,33,37,33,0,0,1,4,1,3,0,5,15,0,0,0,0,2,0,1,1,104,383,8906,2,0x0326ade59900f4e99e029362a076063a6d542a58
645,218,82,83,>=0.6.7 <0.8.0,0.7.0,29,0,46,6,2,0,4,4,3,44,3,0,1,2,1,3,0,0,8,34,0,0,0,0,20,4,0,0,50,92,2382,7718,0x0233421a43929a0B98Eea6726c67fdeF713CEe96
647,316,132,66,^0.4.18,0.4.18,56,0,57,15,14,0,0,10,2,53,2,0,0,1,3,6,2,0,4,31,0,0,0,0,9,0,1,0,57,274,6270,10150,0x01ff50f8b7f74e4f00580d9596cd3d0d6d6e326f
65,43,8,14,^0.4.24,0.4.24,11,0,4,1,1,0,3,2,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,87,2353,3060,0x0158346788758db976e7108babdfd23660e14eaa
650,171,75,60,^0.6.0,0.6.0,42,0,36,5,1,0,2,2,3,37,3,2,1,2,3,0,1,0,8,28,0,0,0,0,12,10,0,0,43,80,3171,8644,0x022057c3ef9166433750165bfda21d52988e0756
654,290,117,63,^0.4.23,0.4.23,51,0,45,12,10,0,12,8,4,39,4,0,0,2,5,5,0,0,4,22,0,0,0,0,11,0,0,0,47,237,5606,9548,0x056ac97cd9dee69660964278d6c689135e9780bc
654,322,79,43,^0.6.12,0.6.12,68,0,68,6,2,0,9,3,12,58,12,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,82,0,2,174,0x03C64A4966845C48D64AA1687c7DCC19B2437C0D
659,324,80,42,0.8.4,0.8.4,68,0,69,6,2,0,9,3,13,58,13,2,1,2,5,1,1,0,11,42,0,0,0,0,19,6,0,0,84,145,4999,29482,0x01672cadad43980353758c6a000e92a53cd101d5
66,56,10,0,^0.4.16,0.4.16,13,0,7,1,1,0,0,2,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,103,2518,3686,0x0353813310f99e7f26cbee085917d0de5964d386
662,214,334,124,^0.4.18,0.4.18,34,0,34,6,4,0,0,4,11,34,11,0,0,2,4,1,1,0,5,17,0,0,0,0,2,0,1,0,56,317,7517,17060,0x012fd5049a203df08c02fb2e0ed15ceed10d9ed4
662,214,334,124,^0.4.18,0.4.18,34,0,34,6,4,0,0,4,11,34,11,0,0,2,4,1,1,0,5,17,0,0,0,0,2,0,1,0,56,317,7517,9290,0x03eb69807f87afa5419649c7602ba5501c1c2307
662,216,335,121,^0.4.18,0.4.18,35,0,34,6,4,0,0,4,11,34,11,0,0,2,4,1,1,0,5,17,0,0,0,0,2,0,1,0,56,317,7517,16650,0x032386ec0048f527bb611a913ff88bca54e7e81d
664,293,94,70,^0.4.24,0.4.24,75,0,38,9,6,0,8,4,3,45,3,1,1,2,6,1,0,0,5,18,0,0,0,0,15,0,0,0,51,140,3706,11576,0x03966330e7f60c95d2d8dd043735eea901c5e4e0
665,307,120,105,0.4.23,0.4.23,55,0,50,9,7,0,6,6,6,37,6,0,0,2,6,4,0,0,4,26,0,0,0,0,11,0,0,0,49,195,5334,24826,0x02ec0c9e6d3c08b8fb12fec51ccba048afbc36a6
668,215,73,59,^0.5.0,0.5.0,59,0,46,8,6,0,9,5,1,48,1,0,1,1,3,3,0,0,8,28,0,0,0,0,11,0,0,0,50,198,5598,16016,0x02817645fc94d99479b8e02acc76e95ef4daf82d
67,49,16,25,^0.4.11,0.4.11,7,0,7,3,3,0,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,74,1563,2350,0x02fbb2a626ad6ffcdb355d867c94addb97851367
67,55,12,3,^0.4.24,0.4.24,16,0,7,1,1,0,5,3,0,6,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,6,124,3012,7840,0x02fcda86fffefc71d83180b436e5d7f78906345c
67,59,8,0,NA,NA,21,0,7,2,2,0,0,2,1,11,1,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,13,103,2772,6262,0x025cc54e5209b3e68ae0116ccede1a71ec313a87
671,360,131,81,^0.4.22,0.4.22,56,0,66,2,2,0,23,19,26,24,26,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,76,348,9318,40518,0x03e69cb57d951d9b123145f5e458153c19f57c88
672,279,80,74,^0.5.17,0.5.17,56,0,53,10,5,0,7,8,6,50,6,1,1,4,3,4,1,0,12,24,0,0,0,0,13,0,0,0,62,246,6174,9840,0x03cfb7e0117e7ca6536f1117ca54f5ed35b143a2
672,357,107,61,^0.4.24,0.4.24,63,0,54,12,9,0,12,8,1,55,1,0,1,2,4,4,0,0,5,27,0,0,0,0,13,0,0,0,57,237,5434,8012,0x038886d16ed8591636a7994290965e22666975a3
674,339,86,42,^0.6.12,0.6.12,70,0,72,6,2,0,9,3,15,60,15,2,1,2,5,1,1,0,10,43,0,0,0,0,21,6,0,0,90,169,5586,28518,0x01b3B04c11097412475F4f1A2F90F525d397a053
675,332,85,51,^0.6.12,0.6.12,68,0,70,6,2,0,9,3,14,59,14,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,87,157,5310,27556,0x0021dc34eec3fb8b1e34b5ec812c342d0352ee4d
675,495,124,49,0.4.25,0.4.25,53,0,104,12,5,0,13,12,36,63,36,2,0,7,4,3,2,0,17,52,0,0,0,0,26,0,1,0,135,245,6803,18728,0x01fd49a2042e962eb9b4f7fa1efaa8eac4cefeed
678,329,133,114,>=0.6.0 <0.8.0,0.7.0,63,0,61,11,2,0,15,10,11,48,11,0,4,2,1,3,0,0,1,24,0,0,0,0,20,8,0,3,73,129,3968,9376,0x037e907fFA9df4f8D13dA5B0BE5e9F317AD6e0Ef
